Header,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
16.465,0.6157636,-5.11454454,272.03779443,-2.51696759,0.98311903,0.15027027,-5.03066496,1.24548211,-24.06595602,-4.76303988,9.38393524,1.06609477,0,-1.21783582,-2.84186781,-18.85419406,-6.63170752,6.07297865,4.46929673,0,0,0,0
16.47,0.60757971,-5.09338973,272.00003428,-2.51704891,0.98308432,0.15057612,-5.02508276,1.25278925,-24.03062695,-4.76423049,9.39549222,1.07515794,0,-1.22440917,-2.84924138,-18.88098496,-6.62336522,6.09390901,4.46380179,0,0,0,0
16.475,0.6003597,-5.07102911,271.96117953,-2.51713873,0.98304851,0.15087487,-5.01714643,1.25952803,-23.99351266,-4.76615587,9.40696577,1.08333342,0,-1.22930107,-2.85613895,-18.91063257,-6.61554422,6.11302211,4.45832388,0,0,0,0
16.48,0.59374562,-5.04665321,271.92497723,-2.51722601,0.98301136,0.15117163,-5.00875709,1.2661861,-23.96047815,-4.76514628,9.41764016,1.09092109,0,-1.23228291,-2.86219135,-18.93699618,-6.60569662,6.13073393,4.45402868,0,0,0,0
16.485,0.58738371,-5.02078412,271.88969685,-2.51731448,0.98297398,0.15146432,-4.99894039,1.27293679,-23.9284293,-4.76291987,9.42796976,1.09927908,0,-1.23362078,-2.86796132,-18.9633036,-6.59571521,6.14758574,4.4488552,0,0,0,0
16.49,0.5817227,-4.99343307,271.85536104,-2.51740551,0.98293578,0.15174986,-4.98748231,1.27929297,-23.89750237,-4.7602915,9.43790695,1.10743646,0,-1.23220485,-2.87329934,-18.98937361,-6.5865906,6.16272659,4.44377619,0,0,0,0
16.495,0.5765955,-4.96449605,271.82344302,-2.51749839,0.98289666,0.15203044,-4.97521492,1.28585206,-23.86980915,-4.75548354,9.44742734,1.11558578,0,-1.22847794,-2.87842769,-19.01332257,-6.57731557,6.17685728,4.43905393,0,0,0,0
16.5,0.57151007,-4.93369414,271.79375711,-2.51759095,0.98285702,0.15230595,-4.96112673,1.29277956,-23.84452482,-4.74999102,9.45651913,1.12353756,0,-1.22159975,-2.88371969,-19.03722154,-6.56911414,6.18999798,4.43393719,0,0,0,0
16.505,0.56976755,-4.90792042,271.7755777,-2.51768099,0.98281997,0.15258279,-4.95724692,1.29973158,-23.83739496,-4.73631749,9.46617721,1.1280851,0,-1.22043593,-2.88599825,-19.04843115,-6.55680347,6.20122248,4.43037339,0,0,0,0
16.51,0.56152979,-4.87499935,271.74303645,-2.51778211,0.98277971,0.15284249,-4.93972959,1.30955109,-23.8064858,-4.73068976,9.47089395,1.14729084,0,-1.20924201,-2.89508013,-19.06977834,-6.5515856,6.2138204,4.42032424,0,0,0,0
16.515,0.5566455,-4.84084029,271.72116844,-2.51787945,0.98273708,0.1531001,-4.92347994,1.3182969,-23.79137086,-4.72082542,9.47840831,1.15947962,0,-1.1957548,-2.9012642,-19.08467545,-6.54445395,6.22447656,4.41321973,0,0,0,0
16.52,0.5515045,-4.80879249,271.70221234,-2.51797844,0.98269675,0.15335183,-4.91008914,1.32824487,-23.78088324,-4.70934126,9.48428799,1.17276923,0,-1.18334528,-2.90816804,-19.09539034,-6.53781752,6.23494792,4.40512055,0,0,0,0
16.525,0.5456713,-4.7766144,271.68509427,-2.51807369,0.98265621,0.15360104,-4.89666471,1.33888224,-23.77309654,-4.69714251,9.4892846,1.18823321,0,-1.17035324,-2.91573416,-19.10345829,-6.53162429,6.24544027,4.39464254,0,0,0,0
16.53,0.54426654,-4.75225854,271.67517063,-2.51816761,0.9826219,0.15384949,-4.89353541,1.34701177,-23.77372824,-4.6823945,9.49727325,1.19418083,0,-1.16645126,-2.9189454,-19.10963991,-6.52125283,6.25475448,4.38798122,0,0,0,0
16.535,0.53394252,-4.71879377,271.6557986,-2.51826783,0.98258056,0.15407867,-4.87665034,1.36167859,-23.7627574,-4.67091343,9.49610068,1.21969623,0,-1.14851815,-2.93172483,-19.11094189,-6.51975773,6.26664842,4.36943713,0,0,0,0
16.54,0.53295747,-4.69454028,271.64860958,-2.5183626,0.98254565,0.15431746,-4.87299756,1.37002909,-23.7662188,-4.65607144,9.50447685,1.22561567,0,-1.14373648,-2.93462572,-19.11457217,-6.50920552,6.27666706,4.36055766,0,0,0,0
16.545,0.5229993,-4.64032456,271.64049937,-2.51845465,0.98248352,0.15451825,-4.82598807,1.38151964,-23.7900761,-4.65790418,9.50921451,1.27533839,0,-1.09849749,-2.94473826,-19.07423987,-6.50984583,6.28490657,4.2945172,0,0,0,0
16.55,0.51721829,-4.6234199,271.62643879,-2.51855441,0.9824569,0.1547431,-4.82901023,1.39398394,-23.78377124,-4.64213248,9.51133219,1.29469088,0,-1.10096794,-2.95228092,-19.07336211,-6.50069728,6.29801993,4.27554948,0,0,0,0
16.555,0.50996921,-4.60088498,271.61682136,-2.51865251,0.98242437,0.15495748,-4.8247608,1.40826493,-23.78424966,-4.6274917,9.51266551,1.31542889,0,-1.09378459,-2.9615623,-19.05928489,-6.49606211,6.3136635,4.24442807,0,0,0,0
16.56,0.50315158,-4.574557,271.60995411,-2.51874815,0.9823875,0.15516074,-4.81426527,1.42154092,-23.78916587,-4.61608621,9.51581733,1.3366621,0,-1.08071184,-2.96979946,-19.03245984,-6.49237447,6.32862496,4.19899828,0,0,0,0
16.565,0.50394627,-4.55830126,271.60608838,-2.51883473,0.98236063,0.1553683,-4.81471914,1.42741001,-23.79514994,-4.6062531,9.52311612,1.33789538,0,-1.07966622,-2.97084617,-19.03197139,-6.48537274,6.33660523,4.18650673,0,0,0,0
16.57,0.49239772,-4.53546451,271.59705138,-2.51893665,0.98232756,0.15554945,-4.80406522,1.44528739,-23.79116404,-4.59920861,9.52058205,1.3598585,0,-1.0613111,-2.98639548,-18.99559017,-6.49821299,6.360857,4.13242469,0,0,0,0
16.575,0.49410963,-4.51697352,271.59612002,-2.51902388,0.98229999,0.15574827,-4.80297297,1.45132322,-23.79743469,-4.58661711,9.53056636,1.36144147,0,-1.05562007,-2.98687794,-18.98896682,-6.49299932,6.36959857,4.11385942,0,0,0,0
16.58,0.48580186,-4.46986313,271.60072705,-2.5191081,0.98224682,0.15590113,-4.75949772,1.46384614,-23.81981,-4.59062667,9.52835316,1.38093725,0,-1.009686,-2.99277563,-18.87630891,-6.49867966,6.3688405,3.96655065,0,0,0,0
16.585,0.48756256,-4.46442948,271.59176803,-2.51920132,0.98222907,0.15608779,-4.76962212,1.46832565,-23.81004032,-4.58140155,9.53995151,1.39052607,0,-1.00885694,-2.99677402,-18.87326963,-6.51505761,6.39156464,3.94811615,0,0,0,0
16.59,0.48127187,-4.45112322,271.58918086,-2.51929648,0.98220353,0.15625927,-4.7675635,1.48162155,-23.81226261,-4.57780524,9.54360542,1.39381561,0,-0.99260679,-3.0109834,-18.84928686,-6.54087756,6.42314423,3.9201236,0,0,0,0
16.595,0.48465389,-4.44131237,271.58894623,-2.51938102,0.98218657,0.15642901,-4.77173338,1.48505865,-23.80565355,-4.57057474,9.55024139,1.40002011,0,-0.97604079,-3.01643885,-18.83435591,-6.57384523,6.43244484,3.90900042,0,0,0,0
16.6,0.47549976,-4.41325387,271.59227981,-2.51947415,0.98214185,0.15658829,-4.75209504,1.50212638,-23.81426526,-4.56814856,9.55412364,1.39606161,0,-0.93327462,-3.03696106,-18.80523443,-6.61909315,6.47883378,3.88451784,0,0,0,0
16.605,0.47793007,-4.39276316,271.5964665,-2.51956369,0.98211036,0.15674672,-4.74464592,1.50774321,-23.81384933,-4.5596486,9.56284751,1.3967822,0,-0.8945708,-3.04740745,-18.78741459,-6.67102077,6.49893445,3.87067946,0,0,0,0
16.61,0.47079664,-4.36226061,271.60335021,-2.51965501,0.98206845,0.15688935,-4.71821572,1.52127953,-23.81699489,-4.5653474,9.56084356,1.39259624,0,-0.83984809,-3.0697638,-18.75987166,-6.73113423,6.53180765,3.86800079,0,0,0,0
16.615,0.47971735,-4.35572993,271.6064028,-2.51974469,0.98205314,0.15705326,-4.72688649,1.5201803,-23.81115031,-4.55629366,9.57066731,1.39673836,0,-0.81746611,-3.07411155,-18.75168377,-6.78145743,6.53827344,3.86446475,0,0,0,0
16.62,0.47346712,-4.32465167,271.61889139,-2.51984741,0.9820003,0.1572037,-4.70747035,1.53793035,-23.82612918,-4.54710992,9.57935338,1.38659299,0,-0.75605721,-3.09931727,-18.73288781,-6.85448286,6.5987208,3.87036707,0,0,0,0
16.625,0.46610419,-4.28642053,271.63237924,-2.51994696,0.98195015,0.1573359,-4.67406553,1.55403136,-23.83282043,-4.54887481,9.5730932,1.37970412,0,-0.68221854,-3.12771297,-18.72248993,-6.93339928,6.62940817,3.90345672,0,0,0,0
16.63,0.47609364,-4.28087797,271.63793067,-2.52004902,0.98193402,0.15749474,-4.68495631,1.55367039,-23.82837059,-4.53739114,9.584461,1.38327736,0,-0.65941707,-3.13250488,-18.71826785,-6.98491287,6.63329603,3.90575812,0,0,0,0
16.635,0.46788026,-4.25010337,271.65650548,-2.52016292,0.98187829,0.15763989,-4.66768516,1.57608266,-23.850842,-4.52410982,9.58919,1.37073258,0,-0.59613564,-3.16224832,-18.70439096,-7.06007097,6.69601195,3.9319374,0,0,0,0
16.64,0.45937258,-4.2133194,271.67375135,-2.52028002,0.98182645,0.15776138,-4.63772236,1.59604721,-23.86242464,-4.52095165,9.58078536,1.36481899,0,-0.52164951,-3.19483195,-18.70638564,-7.14076125,6.72759548,3.98781092,0,0,0,0
16.645,0.46856456,-4.20765968,271.68115591,-2.52039113,0.98180529,0.15791023,-4.64931201,1.59786573,-23.86134823,-4.50643927,9.59349449,1.36747503,0,-0.50061243,-3.20026054,-18.70427718,-7.18690641,6.73156774,3.99253671,0,0,0,0
16.65,0.45560112,-4.17836013,271.70518375,-2.52051575,0.98175357,0.15803725,-4.63250653,1.62655616,-23.8903923,-4.49302365,9.58768249,1.3569688,0,-0.43868483,-3.23626769,-18.68732587,-7.25862123,6.78952891,4.0335302,0,0,0,0
16.655,0.45673127,-4.15704453,271.7208311,-2.52063713,0.98171251,0.15816449,-4.62760852,1.63942598,-23.9076386,-4.47400289,9.59376416,1.35396515,0,-0.39300492,-3.25362699,-18.68716167,-7.31557924,6.81450217,4.05780378,0,0,0,0
16.66,0.45421038,-4.13937537,271.7390205,-2.52075856,0.98167775,0.15828475,-4.62461658,1.6557262,-23.92518942,-4.45836989,9.59571739,1.35337934,0,-0.35202876,-3.2744958,-18.67507671,-7.36995666,6.83864295,4.08020385,0,0,0,0
16.665,0.45150337,-4.12042866,271.75831518,-2.52088269,0.98163966,0.15839238,-4.61964547,1.67241182,-23.94923298,-4.44233545,9.59448025,1.35250387,0,-0.30996947,-3.29501371,-18.65893254,-7.42109304,6.86538836,4.09928347,0,0,0,0
16.67,0.4488327,-4.10106453,271.77856939,-2.52100124,0.98160338,0.15849559,-4.61415174,1.68868132,-23.97628375,-4.42618785,9.59317872,1.35371538,0,-0.26842846,-3.31413067,-18.63976234,-7.46969895,6.88897157,4.11396426,0,0,0,0
16.675,0.44671379,-4.08099008,271.80112455,-2.5211218,0.98156429,0.15858311,-4.6074816,1.70443878,-24.00940404,-4.40895186,9.59120003,1.35676529,0,-0.22479384,-3.33304324,-18.6154275,-7.51773573,6.91219906,4.12451929,0,0,0,0
16.68,0.44571491,-4.06075464,271.82548114,-2.5212396,0.98152759,0.15865782,-4.59967729,1.71897066,-24.04682022,-4.39219794,9.58875417,1.36333306,0,-0.18009035,-3.34989935,-18.58646579,-7.56567532,6.9318359,4.13015563,0,0,0,0
16.685,0.44541615,-4.03896039,271.85320913,-2.52135054,0.98148917,0.15872308,-4.59012733,1.73230878,-24.09249932,-4.37509825,9.58602674,1.37271542,0,-0.13239435,-3.36555355,-18.55092943,-7.61386,6.9513547,4.13051138,0,0,0,0
16.69,0.44718066,-4.01652943,271.88459502,-2.52145691,0.98145048,0.15877195,-4.57946324,1.74353364,-24.1453851,-4.35738749,9.58431394,1.38616103,0,-0.08108105,-3.37883598,-18.50934363,-7.66445692,6.96852222,4.12455851,0,0,0,0
16.695,0.45168407,-3.99502007,271.91890125,-2.52155049,0.98141496,0.1588169,-4.5701487,1.7510051,-24.20209484,-4.33977871,9.5842546,1.40165414,0,-0.02897343,-3.38858791,-18.4634851,-7.71790228,6.98263696,4.11342501,0,0,0,0
16.7,0.44586281,-3.96054704,271.96416224,-2.52163917,0.98137032,0.1588206,-4.53526931,1.76488638,-24.28893686,-4.34194338,9.57240512,1.45211952,0,0.04508183,-3.40920684,-18.38009948,-7.77725976,7.00122339,4.08657501,0,0,0,0
16.705,0.44916685,-3.91430671,272.00420961,-2.52171748,0.98131494,0.15881795,-4.48595406,1.76245953,-24.43561834,-4.34798668,9.59241452,1.59828591,0,0.13040528,-3.41469016,-18.28934708,-7.83337056,6.99896636,3.98345815,0,0,0,0
16.71,0.46777211,-3.91139676,272.06120974,-2.52177225,0.98130082,0.15882196,-4.49347371,1.75427586,-24.51642366,-4.33711823,9.59668531,1.61215414,0,0.17079487,-3.40947245,-18.20796916,-7.89286748,7.01951332,3.97790794,0,0,0,0
16.715,0.48373771,-3.85964691,272.11719882,-2.52181015,0.9812449,0.15877564,-4.43058174,1.73342569,-24.6900539,-4.35768999,9.61178495,1.77570709,0,0.27369751,-3.39939175,-18.08513299,-7.96274037,7.02556222,3.85080294,0,0,0,0
16.72,0.495805,-3.85925604,272.19451988,-2.52184688,0.98123359,0.15875484,-4.44629162,1.73761363,-24.77916883,-4.33452022,9.61670599,1.77362724,0,0.32750125,-3.40572837,-17.99268981,-8.04477945,7.0516178,3.8497955,0,0,0,0
16.725,0.50672834,-3.83234608,272.27978519,-2.52186649,0.98119844,0.1586993,-4.42640278,1.73873384,-24.89216473,-4.32204916,9.61462144,1.79356415,0,0.42430214,-3.41318758,-17.8800691,-8.14863926,7.08538573,3.82054818,0,0,0,0
16.73,0.51025044,-3.77485129,272.36713747,-2.52187357,0.9811385,0.15860223,-4.36347446,1.73902876,-25.06542847,-4.32564898,9.62298583,1.90729516,0,0.56582602,-3.42448427,-17.7391117,-8.2665043,7.10029083,3.70019731,0,0,0,0
16.735,0.55188289,-3.76524193,272.47070776,-2.52181506,0.98112753,0.15852677,-4.34075633,1.68459006,-25.34449085,-4.36842974,9.67456632,2.16038585,0,0.63693977,-3.38212843,-17.51166888,-8.3481921,7.11594108,3.51091342,0,0,0,0
16.74,0.57447311,-3.75527044,272.5884769,-2.52177839,0.98110802,0.1584358,-4.34220254,1.67810949,-25.4524449,-4.35155821,9.67771816,2.13053135,0,0.74201283,-3.38331374,-17.38392464,-8.4937507,7.17421964,3.51514103,0,0,0,0
16.745,0.59358876,-3.72932253,272.72091149,-2.52172078,0.98107117,0.15831187,-4.32290206,1.67384163,-25.58784245,-4.33915983,9.67922499,2.11875858,0,0.88173585,-3.3886173,-17.22841516,-8.66510025,7.23947042,3.48705087,0,0,0,0
16.75,0.62334053,-3.68016761,272.86017184,-2.52160744,0.98102341,0.15816031,-4.25400733,1.63135972,-25.89975356,-4.38333487,9.72182257,2.37671031,0,1.03965601,-3.3590255,-16.928113,-8.8126022,7.25897181,3.19856187,0,0,0,0
16.755,0.65050762,-3.67658118,273.02014805,-2.52149972,0.98100559,0.1580295,-4.26296729,1.62276099,-26.03644157,-4.36750823,9.72985168,2.3321864,0,1.17531571,-3.35985944,-16.75475863,-9.01787797,7.34997423,3.20000679,0,0,0,0
16.76,0.6763961,-3.60847037,273.18724307,-2.52135664,0.98092918,0.15782996,-4.1779986,1.59478468,-26.26654663,-4.39752052,9.76067093,2.42441218,0,1.39799743,-3.34785581,-16.48539006,-9.24302809,7.40465433,3.00887504,0,0,0,0
16.765,0.70633232,-3.58631677,273.37436412,-2.52119305,0.980896,0.15766397,-4.16503963,1.57759738,-26.48530042,-4.38522287,9.74778303,2.46823744,0,1.57845092,-3.33782328,-16.21649262,-9.48554875,7.50872256,2.88141833,0,0,0,0
16.77,0.73688767,-3.56364034,273.57826349,-2.52100153,0.9808573,0.1574823,-4.1461465,1.55816156,-26.71163926,-4.38715039,9.76578696,2.50250933,0,1.77539276,-3.32709834,-15.92223958,-9.75311889,7.60863196,2.73691036,0,0,0,0
16.775,0.75207326,-3.56715866,273.80323705,-2.52080542,0.98083766,0.15731786,-4.17074282,1.56967171,-26.91947701,-4.35834396,9.77719097,2.47873347,0,1.96439714,-3.343663,-15.64685755,-10.05673258,7.72398912,2.65612466,0,0,0,0
16.78,0.80191686,-3.54608706,274.03564631,-2.52052749,0.98080141,0.15711571,-4.1405895,1.51520855,-27.24677804,-4.398047,9.82916823,2.63214166,0,2.16596034,-3.28998243,-15.19096425,-10.32763908,7.81845001,2.29939657,0,0,0,0
16.785,0.83275728,-3.56104259,274.286894,-2.52026562,0.98078115,0.15694755,-4.17778348,1.51129727,-27.4377945,-4.37652865,9.8471959,2.55316663,0,2.36980224,-3.29311026,-14.90738735,-10.68544253,7.99413608,2.29137051,0,0,0,0
16.79,0.85523498,-3.48774355,274.54580457,-2.5199659,0.98067783,0.15668971,-4.09513146,1.49338551,-27.71552449,-4.39624451,9.87497328,2.58882573,0,2.68992213,-3.27895341,-14.48831123,-11.06378887,8.11556227,2.00428197,0,0,0,0
16.795,0.88371776,-3.47754678,274.82584771,-2.51963318,0.98063278,0.15649021,-4.09953123,1.48203097,-28.00255902,-4.38857964,9.89245597,2.61066124,0,2.94350721,-3.26220097,-14.05581338,-11.45150569,8.2781765,1.76976196,0,0,0,0
16.8,0.89925195,-3.49656238,275.12166321,-2.51929903,0.98060742,0.15632185,-4.15748745,1.50431438,-28.24791126,-4.33381142,9.87843008,2.54449009,0,3.19167,-3.27743623,-13.70308082,-11.89193853,8.47993978,1.68595842,0,0,0,0
16.805,0.93199898,-3.4487471,275.41891876,-2.51889663,0.98051288,0.15608835,-4.11288031,1.47935332,-28.52860003,-4.34424042,9.89308033,2.5358088,0,3.51704026,-3.24503092,-13.23489269,-12.33617276,8.68038005,1.42460767,0,0,0,0
16.81,0.95424963,-3.44042748,275.74020369,-2.51847177,0.980449,0.15588184,-4.11583575,1.4725415,-28.84950446,-4.35342426,9.95593158,2.55504158,0,3.80942414,-3.22184828,-12.72470323,-12.79148695,8.85076134,1.10942782,0,0,0,0
16.815,0.96451901,-3.46966245,276.0729111,-2.51804946,0.98041473,0.15573159,-4.19278945,1.50525601,-29.12237936,-4.28916601,9.94228959,2.47707744,0,4.08641368,-3.23639067,-12.33856125,-13.30386486,9.09060641,1.01377169,0,0,0,0
16.82,0.96939844,-3.4480417,276.41407566,-2.51758117,0.98032211,0.15554259,-4.19733888,1.5270624,-29.41649693,-4.26046663,9.945458,2.41988537,0,4.43371531,-3.23848144,-11.89228251,-13.83704946,9.32426045,0.81785683,0,0,0,0
16.825,1.00285288,-3.40683405,276.74992335,-2.51703996,0.98021006,0.15532685,-4.15418414,1.4896225,-29.7593717,-4.30242849,10.02642329,2.45947794,0,4.78731309,-3.17762992,-11.34369349,-14.3427553,9.52132507,0.40423,0,0,0,0
16.83,1.00742534,-3.44213156,277.11087425,-2.51652349,0.98016289,0.15521235,-4.24585754,1.53065198,-30.06223733,-4.22977502,10.01261464,2.38655643,0,5.08718595,-3.18841366,-10.95644919,-14.90798587,9.78239936,0.27722636,0,0,0,0
16.835,1.02593422,-3.39079697,277.460049,-2.51593394,0.98002446,0.15502599,-4.20366955,1.51290138,-30.40164563,-4.24721736,10.0527894,2.39892779,0,5.48017154,-3.14558916,-10.48265351,-15.46911616,10.02851832,-0.05833962,0,0,0,0
16.84,1.03433664,-3.38497095,277.82578485,-2.51533089,0.97992571,0.15489333,-4.22608409,1.5211978,-30.76140549,-4.23774165,10.09661377,2.41188082,0,5.83221028,-3.12345368,-10.04958806,-16.04362407,10.26616753,-0.36089951,0,0,0,0
16.845,1.03114441,-3.41809275,278.20497056,-2.51472854,0.97985912,0.15481838,-4.3170709,1.56824103,-31.0821025,-4.17069863,10.10377446,2.33963882,0,6.15560753,-3.13571355,-9.71918788,-16.6432803,10.51840767,-0.53303636,0,0,0,0
16.85,1.04996466,-3.39256631,278.57665206,-2.5140423,0.97973968,0.15469674,-4.30415073,1.54327772,-31.5107063,-4.20696097,10.19430521,2.45131654,0,6.52548183,-3.08104562,-9.2812127,-17.2091464,10.71756179,-0.99209171,0,0,0,0
16.855,1.04218169,-3.40815278,278.94947723,-2.51338993,0.97964325,0.15464639,-4.37539804,1.58824382,-31.8176371,-4.14408466,10.18776009,2.37233988,0,6.87762159,-3.09862831,-9.04734938,-17.82881675,10.99728779,-1.18175886,0,0,0,0
16.86,1.04613844,-3.36592567,279.3125409,-2.51267419,0.9794927,0.1545459,-4.34591991,1.57700406,-32.18886464,-4.17433605,10.2637955,2.41702112,0,7.28049299,-3.06948496,-8.754758,-18.42071511,11.21749359,-1.61148192,0,0,0,0
16.865,1.03739388,-3.37263174,279.68692943,-2.51196216,0.979387,0.15451254,-4.39068246,1.60391073,-32.55578463,-4.15806015,10.29900492,2.41821749,0,7.63628452,-3.07868314,-8.55849559,-19.02024546,11.44387952,-1.97691217,0,0,0,0
16.87,1.03393311,-3.37684236,280.05867755,-2.51122586,0.97927918,0.1544948,-4.43470146,1.62308323,-32.91418321,-4.14217619,10.33952434,2.41862987,0,7.98956368,-3.08503242,-8.41357131,-19.60913717,11.65785026,-2.38757318,0,0,0,0
16.875,1.04142399,-3.37724396,280.42653124,-2.51045877,0.9791675,0.15449981,-4.47843266,1.62608436,-33.27639329,-4.12891116,10.39449809,2.45470092,0,8.33658356,-3.07917379,-8.30599413,-20.18053473,11.86566271,-2.87177317,0,0,0,0
16.88,1.04018166,-3.38934391,280.79018588,-2.50968588,0.97906917,0.1545202,-4.53072248,1.63869879,-33.63961752,-4.12200133,10.44115089,2.47780826,0,8.67045053,-3.09704206,-8.27890669,-20.74325468,12.05267292,-3.3884469,0,0,0,0
16.885,1.03568854,-3.40188911,281.14879125,-2.50890887,0.97897037,0.1545681,-4.58467673,1.65580108,-33.98565069,-4.1138819,10.48879451,2.48293079,0,8.99909872,-3.13015204,-8.3229484,-21.29270633,12.22456064,-3.94714029,0,0,0,0
16.89,1.02117162,-3.43500658,281.51111276,-2.50814155,0.9788878,0.15466486,-4.67819307,1.70492301,-34.29529568,-4.06225523,10.49722005,2.40665572,0,9.30549115,-3.2040227,-8.48121762,-21.83544577,12.41660835,-4.44026499,0,0,0,0
16.895,1.0224782,-3.43418779,281.85095253,-2.50733484,0.97878556,0.15472472,-4.70623528,1.70046488,-34.62547192,-4.0864023,10.57784461,2.42357222,0,9.62566448,-3.23923628,-8.61768113,-22.32905125,12.51408866,-5.19097586,0,0,0,0
16.9,1.03088826,-3.46229774,282.18372317,-2.50652605,0.97871626,0.15482589,-4.77282385,1.69555556,-34.96152667,-4.10101166,10.62908292,2.46714087,0,9.90800796,-3.2922591,-8.83574846,-22.81281989,12.6282627,-5.9296372,0,0,0,0
16.905,1.03025427,-3.4937299,282.50988061,-2.50572266,0.97865383,0.1549587,-4.84353558,1.70315701,-35.29343842,-4.11145008,10.67088831,2.49335337,0,10.1752594,-3.37362546,-9.13443503,-23.26489546,12.7287719,-6.66754333,0,0,0,0
16.91,1.03174243,-3.52444189,282.83001645,-2.50492051,0.97859349,0.15510782,-4.91515987,1.70965312,-35.60357467,-4.12073326,10.71970371,2.50299146,0,10.43503348,-3.46720547,-9.48989991,-23.69436937,12.80038804,-7.42389458,0,0,0,0
16.915,1.01906034,-3.54813384,283.15341023,-2.50413603,0.9785233,0.15527419,-4.98161265,1.73843861,-35.89131993,-4.11502213,10.74585223,2.45042628,0,10.70392345,-3.59472217,-9.9068632,-24.11094155,12.8618892,-8.13952003,0,0,0,0
16.92,1.02641915,-3.57862413,283.45451607,-2.50333183,0.97847653,0.15545845,-5.0511668,1.73528231,-36.16456409,-4.13456805,10.79419108,2.43739005,0,10.93622052,-3.70341764,-10.34638075,-24.47583098,12.8749449,-8.94663839,0,0,0,0
16.925,1.03609719,-3.61239013,283.74707065,-2.50253359,0.97843944,0.1556618,-5.12592747,1.73064866,-36.4371169,-4.15199027,10.83603896,2.42868441,0,11.15409655,-3.82592328,-10.8392505,-24.81484707,12.8747663,-9.71871866,0,0,0,0
16.93,1.04285612,-3.68056542,284.02203649,-2.50177806,0.9784289,0.15592584,-5.24807429,1.74989095,-36.64266788,-4.14488353,10.89127064,2.35822863,0,11.32594233,-4.00070562,-11.47091347,-25.14032965,12.89449104,-10.29446588,0,0,0,0
